Account,Fund,Dept,PROGRAMClass,Class,ProjectNumber,Subgrant,ProjectName,Grantee,Vendor ID,DESCRIPTION,ProjectSummary,MasterProject,Theme,GrantStatus,BusinessItem,Grant Amount,Appropriation commited amount,Match amount,Address,City,County,CountilDistrict,Legislative District,DateAwarded,POSC,ExpirationDate,AmendedExpDate,ContractLegal,ContractSent,ContractReceived,ContractExecuted,ExecConstractSent,FederalFY,StateFY,ClaimDueDate,YearAvailReissue,YearFunded,PONumber,FO_ID,FundingOpportunity,ProgramArea
5821,243,09999,000,000,14321,SG2006-158,Blooming Glen,City of Bloomington,0000026809A5,"Blooming Glen is a 50-unit family townhome development that has been meeting the needs of low-income families in Bloomington for 25 years with the benefit of a Section 8 contract.  The property will be acquired by a new tax credit limited partnership that will substantially rehabilitate the units and grounds, and agree to preserve the development as Section 8 housing for 30 years.  Rehabilitation work will include replacement of siding, windows, roofs, mechanicals, kitchens, baths, site work, reconfiguration of parking and potentially adding a community building that will house an on-site office and laundry facility.  The project consists of 28 two-bedroom, 18 three-bedroom and 4 four-bedroom units.  All of the units will be affordable to low- and moderate-income households, with 15 of the units set aside for households at 50% or less of area median income (AMI) and the remaining 35 units available to households with incomes up to 60% of area median income (AMI).  LHIA funds will be used to assist with rehabilitation of the units that will be affordable at 50% AMI.  Rents, plus utilities, range from $883-$1,138 for units at 50% AMI, and $1,097-$1,349 for those at 60% AMI, with households paying no more than 30 percent of their income.",Rehabilitate a 50-unit affordable rental housing townhomes,,N/A,Closed,," $	290,000.00 "," $	290,000.00 ",,"735 North Glen Drive, Bloomington, MN 55420",Bloomington,Hennepin,5,50B,12/13/06,,12/31/08,,,,,7/16/07,,,,,,2006,07005565,01009,LHIA Historical Data,LHIA 
5821,243,09999,000,000,14279,SG2004-112,Lyndale Green Redevelopment,City of Bloomington,0000026809A5,"The Bloomington HRA is seeking funding to provide affordability gap assistance for 14 townhome units in the 46 unit townhouse component of its Lyndale Green Redevelopment Project near the intersection of Lyndale Avenue South and 84th Street.  When completed the development will result in a new grocery store, containing a liquor store, pharmacy and bank, additional service retail, a 95-unit senior cooperative development and the 45 townhomes, a portion of which will be assisted with this grant.   The Council and MHFAs contribution of $100,000 each to this project will be matched by over $4.7 million in local investment from the City of Bloomington and its HRA. Ten of the townhomes recommended for LHIA funding will be affordable to households at 80% or less of area median income ($61,360 for a family of four), and four more will be affordable to households at no more than 115% of area median income ($88,205 for a family of four) in the redevelopment/reinvestment area of the city.  The townhomes to be built at a density of 10.7 units per acre will be near frequent regular route transit service on Lyndale Ave, and to all of the new retail services to be available in the adjacent development.","Construction of 14 rental townhome housing units, 10 affordable",,N/A,Closed,," $	100,000.00 "," $	100,000.00 ",,84th Street and Lyndale Ave South - Bloomington,Bloomington,Hennepin,5,50A,11/10/04,,12/31/06,,,,,12/27/04,,,,,,2004,,01009,LHIA Historical Data,LHIA 
5821,241,09999,000,000,14428,SG2006-074,Central Station,City of Bloomington,0000026809A5,"This application from the City of Bloomington requests TBRA funds to assist with cleanup of asbestos and hazardous materials from a building, located at 8100 34th Avenue South, on a 2-acre parcel within the 50-acre  Bloomington Central Station transit oriented development (TOD) project. The TBRA award ($269,000) is to be used for pre-demolition costs of asbestos and lead-based paint abatement. The planned end use is a residential tower of 150 ownership condominium units, of which 28 are to be affordable at 80% AMI ($193,700).  An underground parking structure beyond the foot print of this residential tower will provide parking for residents of the tower and at an adjacent tower to be built in the future.  Annual property taxes at the site are projected to increase by approximately $400,000.",Redevelopment of a hotel & 1.5M SF office,Central Station,N/A,Closed,2006-163," $	269,000.00 ", $	-   ,,8100 34th Avenue South in Bloomington 55425,Bloomington,Hennepin,5,50B,6/28/06,,6/30/08,,,,,8/23/06,,,,,,2006,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,243,09999,000,000,14205,SG1997-021,Community Enhancement Program,City of Bloomington HRA,0000026809A3,"Support the city's Community Enhancement Program activities, designed to serve buyers with incomes less than 80 percent of the area median, by: providing funds to acquire and demolish substandard homes and construct eight to ten single-family homes for lower income buyers; assisting with financing for purchase/rehabilitation or refinance/rehabilitation of seven to ten single-family homes; providing no-interest loans for rehabilitation of affordable single-family homes within the city's Community Neighborhood Areas.",Construction of 8-10 affordable ownership single family housing units,,N/A,Closed,," $	225,000.00 "," $	225,000.00 ",,various single family lots - Bloomington,Bloomington,Hennepin,5,50A,12/19/96,,,,,,,3/26/97,,,,,,1996,,01009,LHIA Historical Data,LHIA 
5821,241,09999,000,000,14468,SG2007-134,Penn American District,City of Bloomington HRA,0000026809A3,"The applicant is requesting $86,163 in matching TBRA funds to a $232,488 request from DEED and $20,000 from Hennepin County for soil remediation, soil vapor mitigation, and asbestos abatement for the first phase of a two-phase mixed-use residential and commercial redevelopment of a 3.95-acre site formerly used as a auto dealership, repair and washing facility. The contamination of concern identified includes DRO and arsenic in the soil. Isolated detections of PCBs and PCE were also found in the soil. Contamination of concern identified in the ground water includes GRO and benzene and an isolated detection of cis-1,2-DCE. The expected benefits for Phase 1 include 40,000 sq. ft. of retail space, a projected increase of $60,648 in net tax capacity and $15M of private investment.

Funds are to be used for environmental investigation, soil remediation, soil vapor mitigation, asbestos abatement. (Note, demolition costs are not eligible for grant funding.)",Retail,,N/A,Closed,2007-344," $	84,100.00 "," $	35,075.60 ",,"2151 American Blvd West, 8051 Penn Ave S, Bloomington 55431-1310",Bloomington,Hennepin,5,50A,1/9/08,,12/31/09,12/31/10,12/8/09,12/17/09,12/22/09,5/1/08,,,,,,2007,08003652,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14469,SG2007-135,The Corners/Bloomdale,City of Bloomington HRA,0000026809A3,"The applicant is requesting $75,000 in non-matching TBRA funds for asbestos abatement only within 3 buildings totaling approximately 54,841 sq. ft. on a 5.64-acre site that formerly included a gas station and dry cleaner. Additional funding requests were made to DEED ($340,500) and Hennepin County ($55,600) for soil remediation, groundwater monitoring, and soil vapor mitigation. The contamination identified includes DRO GRO, xylene, benzene, ethylbenzene and toluene in the soil. There was also detections of PCE, TCE and 1,2-DCE in the soil vapor. The expected benefits include a mixed-use retail and commercial development that will be built in two phases. Phase one includes 36,728 sq. ft. of commercial/retail space. Phase two includes an additional 10,000 sq. ft. of office space with a projected increase of $138,990 in net tax capacity and $13.8M of private investment.

Funds are to be used for asbestos abatement only. (Note, removal of other hazardous materials is not eligible for grant funding.)",Retail,The Corners/Bloomdale,N/A,Closed,2007-344," $	75,000.00 "," $	75,000.00 ",,"10718, 10724 & 10750 France Ave S;  3901 & 3919 Old Shakopee Rd W, Bloomington",Bloomington,Hennepin,5,50B,1/9/08,,12/31/09,,1/11/08,3/3/08,3/19/08,3/20/08,3/20/08,,,,,2007,08002477,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14490,SG2008-130,The Corners/Bloomdale II,City of Bloomington HRA,0000026809A3,"The applicant is requesting $94,192 in non-matching TBRA funds for additional asbestos abatement within 3 buildings totaling approximately 54,841 sq. ft. on a 5.64-acre site that formerly included a gas station and dry cleaner. Expected benefits include a mixed-use retail and commercial development that will be built in two phases. Phase one includes 36,728 sq. ft. of commercial/retail space in three stand-alone buildings. Phase two includes an additional 10,000 sq. ft. of office space with a projected increase of $80,487 in net tax capacity and $10M of private investment. Previous funding includes $75,000 from TBRA for asbestos abatement and $256,500 from DEED and $55,600 from Hennepin County for soil remediation, groundwater monitoring, and soil vapor mitigation in the fall 2007 application cycle.

The TBRA recommendation is $94,100, the full amount of the TBRA request. Funds are to be used for asbestos abatement. (Removal of other hazardous materials is not eligible for grant funding.)",Commercial,The Corners/Bloomdale,N/A,Closed,2008-264," $	94,100.00 "," $	94,100.00 ",,"10718, 10724 & 10750 France Ave S; 3901 & 3919 Old Shakopee Rd W, Bloomington",Bloomington,Hennepin,5,50B,1/14/09,,12/31/10,,1/15/09,1/23/09,2/3/09,2/10/09,2/11/09,,,,,2008,09001159,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,243,09999,000,000,14704,SG2007-125,The Crossings at Valley View,City of Bloomington HRA,0000026809A3,"The project involves the construction of a 50-unit, 4-story apartment building with elevator and underground parking on a site previously occupied by a mobile home park located at 8735 Portland Avenue South in Bloomington. This development is part of a larger housing plan, with a 166-unit senior housing development adjacent to this property. The development will occupy approximately 2 acres of the original 5.64 acre mobile home site. A library is located directly south of the site. Other adjacent properties contain single-family residences. An elementary and middle school are also located within two blocks of the development.  The project consists of 24 two-bedroom, 22 three-bedroom and 4 units of permanent supportive housing for families experiencing long term homelessness. Four of the units will be affordable to households at 30% of the area median income ($23,550 for a family of four); the remaining units will be affordable to households at 50 percent of the area median income ($39,250 for a family of four). Rents (including utilities) will range from $233 to $1,020.",Construction of 50 affordable rental housing units,,N/A,Closed,," $	250,000.00 "," $	250,000.00 ",,"8735 Portland Ave So, Bloomington - NW quadrant of the Portland and 85th St intersection",Bloomington,Hennepin,5,50A,12/12/07,,12/31/09,,1/11/08,5/22/08,6/3/08,6/10/08,6/11/08,,,,,2007,08004634,01009,LHIA Historical Data,LHIA 
5821,241,09999,000,000,14135,SG1998-135,France Avenue Business Park - I,City of Brooklyn Center,0000026811A1,"Funds awarded in December 1998 were to assist with the local match for a DTED grant to address contamination from the former Joslyn wood pole treating operation. Creosote, pentachlorophenol and copper chromated arsenic were used for 75 years to preserve wood.  No. 2 fuel oil was deployed as a carrier solvent.  Material boiled, dripped, spilled and leaked to enter the soil and groundwater under the site. Joslyn met its clean up obligation to prevent migration of contamination if the site were not used, but additional remediation is necessary to allow redevelopment and new uses of the site, which is a gateway to the city. The site will be combined with three adjacent sites for a 39-acre redevelopment parcel.  A 130,000-sq. ft. regional office outlet and distribution center with space for a 60,000-sq. ft. expansion will be constructed for a Fortune 500 company. ($77,650 of the awarded funds were not expended for this phase of the project and were carried forward to help with supplemental funding requested in 1999).",Office,France Avenue Business Park,N/A,Closed,," $	318,172.00 "," $	318,172.00 ",,"4825-37 France Ave. N, 3900-4010 Lakebreeze Ave., Brooklyn Center",Brooklyn Center,Hennepin,2,40B,12/17/98,,,,,,,1/30/99,,,,,,1998,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,242,09999,000,000,14085,SG2002-104,Little Asia,City of Brooklyn Center,0000026811A1,"Create a mixed-use retail residential development by converting a 1950s strip center (Northbrook) into a destination shopping area with freestanding multi-family and second-floor housing above street-level commercial uses.  The site would be developed with an Asian theme and architecture.  The project site is part of the Brookdale Opportunity Site and will be developed to meet the smart growth objectives for that area.  The specific purpose of the Opportunity Grant Request is to prepare a market study, financial feasibility study, and site plan, including a public review process, to move the project from the concept stage to a project ready to begin implementation.",Retail and multifamily housing,,N/A,Closed,," $	24,000.00 "," $	23,604.17 ",,"Between 57th, Logan and Hwy. 100 - Brooklyn Center",Brooklyn Center,Hennepin,2,40B,7/24/02,,12/31/05,12/31/05,,,,10/9/02,,,,,,2002,,01003,LCDA Pre-Development Historical Data,LCDA Pre-Development 
