Account,Fund,Dept,PROGRAMClass,Class,ProjectNumber,Subgrant,ProjectName,Grantee,Vendor ID,DESCRIPTION,ProjectSummary,MasterProject,Theme,GrantStatus,BusinessItem,Grant Amount,Appropriation commited amount,Match amount,Address,City,County,CountilDistrict,Legislative District,DateAwarded,POSC,ExpirationDate,AmendedExpDate,ContractLegal,ContractSent,ContractReceived,ContractExecuted,ExecConstractSent,FederalFY,StateFY,ClaimDueDate,YearAvailReissue,YearFunded,PONumber,FO_ID,FundingOpportunity,ProgramArea
5821,241,09999,000,000,14420,SG2006-033,Columbia Heights Industrial Park - III,City of Columbia Heights,0000020933A3,"The 6.3-acre project is located at 3755 5th Street. The site was previously used as a foundry and other industrial uses. The contamination includes foundry wastes (metals, slag metal shavings and ash), petroleum and Dowtherm A (a heat transfer fluid). These contaminants have been identified in the soil and groundwater. High concentrations of DROs and chlorinated solvents have been found in the groundwater. The application also requests funding for the removal of asbestos and other hazardous waste from the building on the site before demolition. The proposed end use is 260 owner-occupied high density loft and town home units with 10% to 20% of the units targeted to be affordable. Previous Council grants include a TBRA grant for Phase I of $231,731 in 2003 and a TBRA grant for Phase II of $288,892 in 2005.  Grant funds are to be used to remediate groundwater and soil contamination including foundry waste contamination.",multifamily housing,Columbia Heights Industrial Park,N/A,Closed,2006-002," $	292,900.00 "," $	231,903.80 ",,3755 5th Street NE - Columbia Heights,Columbia Heights,Anoka,2,41B,1/25/06,,12/31/07,12/31/09,,,,3/3/06,,,,,,2005,06001799,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14445,SG2006-175,Industrial Park- II North Lot,City of Columbia Heights,0000020933A3,"The applicant received a  TBRA award for $19,120 to be used as matching funds to a supplemental request of $110,308 in DEED funds for the soil remediation of an additional portion of an 8.85-acre site with various former uses including a foundry, machine shops, plating operations, automotive repair and chemical manufacturing. Contamination identified includes soils contaminated by foundry wastes. Funds are to be used to remediate the 3,370 cubic yards of soil impacted by foundry wastes and for environmental oversight.  Expected benefits from Phase II of the development include the construction of 124 townhomes with an increase of $322,538 in net tax capacity and $28.8 million of private investment. Previous funding includes $288,892 from TBRA and $582,897 from DEED in the Fall 2004 application cycle.",Townhome housing,,N/A,Closed,2006-322," $	19,100.00 "," $	19,100.00 ",,"3800 5th Street, Columbia Heights",Columbia Heights,Anoka,2,41B,1/17/07,,12/31/08,,,,,2/26/07,,,,,,2006,07001714,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14144,SG1999-165,1350-1440 Coon Rapids Boulevard,City of Coon Rapids,0000020934A1,"Funding (matching a DTED grant) will be used to excavate, evaluate, screen and appropriately dispose of material from an unpermitted landfill that operated on this site into the 1960's, replacing the material removed with clean backfill.  Once cleanup is completed, the site will be redeveloped with a 60,000-sq. ft. commercial/retail structure completed in two phases.  Two of the property's current occupants, Gopher Electric and Rapids Cleaners, may move into the new structure.","Redevelopment 60,000 square foot commercial/retail space",,N/A,Closed,," $	124,781.00 "," $	124,781.00 ",,1350-1440 Coon Rapids Blvd. - Coon Rapids,Coon Rapids,Anoka,9,36B,12/15/99,,12/31/01,12/31/03,,,,5/22/00,,,,,,1999,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,16079,SG2012-023,Cavanagh School,City of Crystal EDA,0000020937A2,"$220,000 in TBRA funding and $10,000 from City of Crystal EDA for asbestos abatement and removal of an underground fuel storage tank, respectively on a 4.4-acre institutional site with a school. (The school is scheduled to close this year.) The contaminants of concern identified include asbestos in the existing building prior to demolition.",130 affordable senior rental housing units,,N/A,Closed,2012-195," $	200,000.00 "," $	152,919.45 ",,5400 Corvallis Ave N Crystal,Crystal,Hennepin,6,59B,6/18/12,,6/30/15,,7/16/12,7/16/12,10/19/12,1/2/13,1/2/13,,,,,2012,12008483,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,16177,SG2014-020,Pentagon Park South,City of Edina,0000020940A1,"The 8.1 acre site was formerly used for commercial office space with surface parking. The five existing buildings constructed in the 1960's are nearly entirely vacant and will be demolished. The primary contaminant of concern identified is asbestos within the existing buildings. Expected benefits include the development of a 375-room hotel, 250,000 square feet of office, 25,000 square feet of retail, and structured parking.","Hotel, 250,000 SF office, 25,000 SF retail, structured parking",Pentagon Park,N/A,Closed,2014-138," $	448,100.00 "," $	448,100.00 ",,4940 -4960 - 4900 Viking Dr; 4901 77th St W; 7701 Normandale Dr; Edina,Edina,Hennepin,5,49B,6/25/14,,6/30/17,,,8/14/14,9/5/14,9/12/14,,,,,,2014,14007089,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14491,SG2008-131,Pentagon Park Hotel,City of Edina,0000020940A1,"The applicant is requesting $317,429 in funding from TBRA for asbestos abatement of two buildings on 2 acres of an 8-acre site formerly used a multi-building office complex. Expected benefits include the development of a Starwood Hotel. The proposed redevelopment site was previously awarded $59,220 from Hennepin County for environmental investigation.

The TBRA recommendation is $317,400, the full amount of the TBRA request. Funds are to be used for asbestos abatement. (Removal of other hazardous or regulated materials is not eligible for grant funding.)",Hotel,Pentagon Park,N/A,Closed,2008-264," $	317,400.00 ", $	-   ,,"4901 77th St W, Edina",Edina,Hennepin,5,49B,1/14/09,,12/31/10,,1/15/09,1/23/09,3/12/09,,3/16/09,,,,,2008,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14377,SG2003-133,Falcon Heights Town Center,City of Falcon Heights,0000020942A1,"Falcon Heights, is requesting reimbursement for lead and asbestos abatement.  Lead and asbestos containing buildings were recently removed to accommodate a redevelopment consisting of some commercial and mostly varying housing types.",Multifamily housing commercial,Falcon Heights Town Center,N/A,Closed,," $	74,773.00 "," $	74,773.00 ",,Snelling at East Larpenteur Avenues - Falcon Heights,Falcon Heights,Ramsey,10,66A,12/17/03,,12/31/05,,,,,3/4/04,,,,,,2003,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14149,SG1999-170,Former Elm Park Landfill,City of Farmington HRA,0000020943A1,"This grant is a TBRA match of a DTED grant to remediate this former landfill.  Approximately 45,000 to 55,000 cubic yards of waste materials are approximately 5 to 12 feet thick across the site.  Elevated concentrations of lead have been detected in the dump materials and low concentrations of VOCs associated with the dump materials are present in the ground water.  Existing buildings and surface debris will be removed and disposed.  The dump materials will be excavated from construction areas and screened mechanically to remove contaminants. Fine screenings will be reused where acceptable on the site.  Contaminants and unusable materials will be disposed.  A methane monitoring and mitigation system will be installed.  Redevelop plans include 16,000 to 26,000 sq. ft. of commercial retail, office or service type space.","Retail, olffice",,N/A,Closed,," $	85,030.00 "," $	85,030.00 ",,200 block Main St. - Farmington,Farmington,Dakota,16,58B,12/15/99,,12/31/01,12/31/02,,,,3/10/00,,,,,,1999,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14136,SG1999-053,Former Boise/Onan Site,City of Fridley,0000020945A1,"Funding will assist with the local match for a DTED grant to address this former superfund site contaminated by creosote residue from wood treating operations conducted on the site by a former tenant.  Boise Cascade acquired the property and remediated the site under court order to a no subsequent use standard. Reuse of the site required additional investigation and preparation of a response action plan.  The residual contamination consisting of VOCs and PAHs must be remediated.  This will involve excavation, thermal treatment of contaminated soil, groundwater management through monitoring and construction of a wetland for attenuation, plus backfilling and compaction of removed soil. The site will be redeveloped with a 400,000 sq. foot distribution center for Murphy Trucking and Onan Corporation.",Industrial,,N/A,Closed,," $	154,658.00 "," $	154,658.00 ",,"1400  73rd Ave. NE  Fridley, MN - Fridley",Fridley,Anoka,2,41A,6/23/99,,12/31/00,,,,,10/11/99,,,,,,1999,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14429,SG2006-075,5601 East River Road (Tiro),City of Fridley,0000020945A1,"A hazardous materials survey of this industrial building for identified asbestos in floor tiles, thermal insulation, steam lines and process piping. Lead-based paint was found in several areas. TBRA funding of $168,000  will be used for pre-demolition abatement of both contaminants. The planned end use is a multi-use development of retail/service/and office space including a large anchor retail tenant in a building of 200,000 square feet, a multi-tenant retail/service building of 75,000 square feet, a six-story office condominium building of 90,000 square feet, and a surface parking lot with 1,460 spaces.  The redevelopment expects to create 180 full-time, living wage jobs and 225 part-time positions, and annual property tax increases of $530,000.","Redevelopment of a mixed-use building with retail, office, service and ownership housing units",,N/A,Closed,2006-163," $	168,000.00 "," $	168,000.00 ",,5601 East River Road in Fridley 55432,Fridley,Anoka,2,41A,6/28/06,,6/30/08,,,,,8/23/06,,,,,,2006,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14125,SG1997-101,Dealers Manufacturing Company,City of Fridley HRA,0000020945A1,"Clean five acres of contamination on a site occupied by Dealers Manufacturing Company. A former sanitary sewer system sump used to recover spent caustics and acids that had been neutralized for discharge resulted in solvent contamination to the soil and ground water.  The cleanup will allow a 7,346 square-foot addition completed in 1996 to provide additional space for approximately 300 employees.  It will also offer an additional 20,000 square feet of property available for additional expansion.",Industrial,,N/A,Closed,," $	443,990.00 "," $	443,990.00 ",,5130 Main Street - Fridley,Fridley,Anoka,2,41A,6/26/97,,,,,,,12/23/97,,,,,,1997,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14153,SG2000-052,Breck School Ice Arena,City of Golden Valley HRA,0000020947A1,"Clean soil contamination from the former Glenwood Junction railroad switching point used for locomotive repair, fueling and train storage from the early 1900s through 1988.  Cleanup involves soil excavation, disposal, asphalt capping, and installation of a soil venting system.  When the remediation work is completed, the site will be used to relocate the Breck School Ice Arena.  The site vacated by the ice arena, together with an adjacent property, will then be developed by Allianz Insurance as its North American headquarters.",Redevelopment of the Allianz Insurance office headquarters,,N/A,Closed,," $	231,750.00 "," $	231,750.00 ",,North of Hwy 55 & East of Dahlberg Dr. - Golden Valley,Golden Valley,Hennepin,6,45B,6/21/00,,12/31/02,,,,,7/31/00,,,,,,2000,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14201,SG1996-072,Hastings Family Townhomes (fka Pleasant Ridge),City of Hastings,0000020950A1,Grant will help acquire land and construct 31 two- and three-bedroom townhouses that will be affordable for low-income families.  The tenants will pay no more than 30 percent of their gross monthly income with rents not to exceed tax credit rent ceilings.  Families living in the Hastings Family Townhomes will be spending an affordable amount for rent in a clean and safe environment with accessibility to needed services and shopping.,Construction of 31 affordable townhome housing units,,N/A,Closed,," $	170,000.00 "," $	170,000.00 ",,Pleasant and Westview Drives - Hastings,Hastings,Dakota,16,54B,6/13/96,,,,,,,3/19/97,,,,,,1996,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
5821,241,09999,000,000,14181,SG2001-145,Hastings Middle School,City of Hastings,0000020950A1,"Help remediate asbestos and hazardous materials prior to demolition of this former middle school.  The building was constructed in 1938, with expansions in 1954 and 1964.  Asbestos has been surveyed in thermal system insulation, floor tile and mastic, duct vibration cloths, and transite board throughout the building.  Removal will also include fire doors, window and door caulk and glazing, chalk board pods, ceramic base mastic, incinerator insulation and boiler flue insulation.  Following removal of the asbestos, the city will demolish the building and sell the site to a developer. Plans for redevelopment include 27 townhomes and a retail/restaurant/commercial building.",Retail and multifamily housing,,N/A,Closed,," $	256,555.00 "," $	237,198.00 ",,190 9th Street East - Hastings,Hastings,Dakota,16,54B,12/19/01,,12/31/03,,,,,3/14/02,,,,,,2001,,01006,TBRA Cleanup Historical Data,TBRA Cleanup 
