Account,Fund,Dept,PROGRAM,Class,ProjectNumber,Subgrant,ProjectName,Grantee,Vendor ID,DESCRIPTION,ProjectSummary,Master Project,Theme,GrantStatus,BusinessItem,Grant Amount,Appropriation committed amount,Match amount,Address,City,County,CountilDistrict,Legislative District,DateAwarded,POSC,ExpirationDate,AmendedExpDate,ContractLegal,ContractSent,ContractReceived,ContractExecuted,ExecConstractSent,FederalFY,StateFY,ClaimDueDate,YearAvailReissue,YearFunded,PONumber,FO_ID,FundingOpportunity,ProgramArea
g,242,09999,000,000,14960,SG2010-147,The Lofts at Farmers Market (fka Fifth Street Lofts),City of Saint Paul,0000003222A3,"The Fifth Street Lofts project includes the construction of 56 market-rate apartment units and approximately 2,500-3,500 square feet of commercial space. There are currently discussions to lease the first floor commercial space to an organic breakfast and lunch restaurant or an upscale pizzeria. There will be approximately 56 parking spaces reserved for the residential units. The Saint Paul Housing and Redevelopment Authority will be the developer and use Build America Bond financing for the project. LCDA funds would be used for the construction of a green roof for stormwater treatment; street, sidewalk and lighting improvements; outdoor benches and permanent bike racks. The LCDA grant will allow the Project to include a green roof system that captures and holds as much stormwater as possible and reduces the building's heat island effect.",Market rate housing & retail,,N/A,Closed,2010-402," $	361,000.00 "," $	361,000.00 ",,Fifth and Wall Streets in Saint Paul,St. Paul,Ramsey,13,65B,12/8/10,,12/31/12,,1/26/11,1/18/11,2/17/11,2/24/11,3/2/11,,,,,2010,11001726,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14840,SG2006-048,Chestnut Plaza,City of Saint Paul,0000003222A3,"The project is to build Chestnut Plaza, a signature public space, which is the final, pivotal piece of the Upper Landing Urban Village. The Plaza will be the ""keystone"" that ties together the new neighborhood, River, Shepard Road (Saint Paul's designated Great River Road), Samuel Morgan Regional (pedestrian / bicycle) Trail, historic Sack / Head House redevelopment and Upper Landing Park (east of Chestnut Plaza), downtown, Science Museum of Minnesota / National Park Service complex, historic Irvine Park and West 7th Street.  Located at the intersection of Shepard Road and Eagle Parkway, a plaza fountain will terminate the view corridor from the Cathedral to the River; the fountain will also visually align with views from Harriet Island Regional Park back to the Cathedral.  Grant funds will be used for steps and seating from the regional trail to the plaza, steps and seating from the plaza to block one housing, and for a fountain/vertical element.",Construct a public space,,N/A,Closed,," $	400,000.00 "," $	400,000.00 ",,Eagle Parkway and Shepard Road - St. Paul,St. Paul,Ramsey,14,65B,1/25/06,,12/31/07,,,,,3/14/06,,,,,,2005,06002187,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14856,SG2007-120,Rivoli Street,City of Saint Paul,0000003222A3,"The Village on Rivoli will include 38 single-family detached dwellings in the Railroad Island neighborhood of St. Paul, located less than one mile from downtown St. Paul, with a vista overlooking downtown and the State Capitol, and within a three-block walking distance of transit. The site is an abandoned brownfield that is currently undergoing remediation through the Minnesota Pollution Control Agency's Voluntary Investigation and Cleanup Program. The lots will be significantly smaller than standard single-family lots. The homes will average 1,500 square feet of above-ground living area for a two-story three-bedroom home, and will share common green spaces and walking paths, creating a compact yet family-friendly environment. The Village on Rivoli will incorporate a number of green building features into the project's site plan as well as in the homes themselves and has received two green building grant awards. A publicly-owned prairie meadow will be created out of a reclaimed street-sweeping dump. The city will reconstruct 950 feet of Rivoli Street south of Minnehaha Avenue, rebuilding the existing part of the street and extending and completing the whole street for future housing use. The intent of this mixed income homeownership project is to increase the number of moderate- income homeowners in the Railroad island neighborhood, one of the oldest and poorest in Saint Paul, while simultaneously providing affordable homeownership opportunities for low and very low- income renters living in the neighborhood to the river.",Relinquished,,N/A,Closed,2007-342," $	468,897.00 ", $	-   ,,"Rivoli Stret, between Minnehaha & approx Tedesco Street, in St. Paul",St. Paul,Ramsey,13,67B,12/12/07,,6/30/10,,,,,7/14/08,,,,,,2007,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14867,SG2008-118,2700 the Avenue,City of Saint Paul,0000003222A3,"2700 the Avenue is a state of the art, LEED certified, mixed-use office and retail development that will feature up to 100,000 square feet of office space above a grocery store and additional retail. The first new multi-tenant office development in over 20 years on University Avenue, 2700 the Avenue will offer Midway office users modern amenities and up-to-date technology. Located two blocks west of Highway 280 on the border of Minneapolis and St. Paul, 2700 the Avenue will serve as the ""gateway"" to St. Paul. A planned Central Corridor stop will be located at the front door of this development.  The project will complete a 15-acre area bounded by University Avenue, Emerald Street, Ellis Avenue and Curfew Street that for the last eight years has focused on primarily developing new housing units. 2700 the Avenue development will round out this quadrant with an office/retail building that connects the new housing with employment and retail amenities, intensifies the land use, demonstrative of the type of new development for the future Central Corridor LRT.","LEED certified, mixed-use office and retail development that will feature up to 100,000 square feet of office space above a grocery store and additional retail.",2700 the Avenue,N/A,Closed,2008-270," $	250,000.00 ", $	-   ,,"2700 University Avenue, St. Paul",St. Paul,Ramsey,14,64A,12/10/08,,12/31/10,12/31/13,11/1/11,11/8/11,12/28/11,2/10/09,12/29/11,,,,,2008,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14835,SG2006-043,Victoria Park,City of Saint Paul,0000003222A3,"Victoria Park is a new mixed-use urban village that will eventually replace a 65-acre brownfield between W. 7th Street and the Mississippi River at Otto Avenue.  When completed, Victoria Park will contain nearly 850 housing units and a small amount of commercial space along a major transit corridor.  Victoria Park will be a pedestrian-friendly, transit-oriented community that provides a range of housing types and prices; a new neighborhood park; a system of connected neighborhood streets for bicycles, pedestrians and cars; and an improved connection to the Mississippi River.  Redevelopment of the site will reweave the urban fabric and reconnect a portion of the community to its neighbors.  Grant funds will be used for the construction of 96 private underground parking stalls for condominium units in the Hathaway Building.",,,N/A,Closed,," $	798,439.00 ", $	-   ,,"W 7th Street, Otto Avenue, Shepard Road & Montreal Ave - St. Paul",St. Paul,Ramsey,14,65B,1/25/06,,12/31/07,12/31/08,11/27/07,11/29/07,12/6/07,4/19/06,12/7/07,,,,,2005,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14028A,SG1999-048a,Park Commons Redevelopment - I (fka Excelsior and Grand),City of St. Louis Park,0000004465A1,"Redevelop a 4.4-acre site (currently a vacant lot and 3 buildings) to include a 40,000 square  foot town green with transit stop and pedestrian/bicycle connections to Wolfe Park; multi-story, mixed-use buildings with 186,000 square feet of leasable space; 92 new mixed-income residential units, and shared structured parking.  The housing is planned to include 10 live-work units and 18 affordable apartments.  The 1998 grant will fund a portion of shared structured parking and transit hub improvements.  An additional $500,000 for structured parking and pedestrian improvements was awarded for this project as a contract amendment in January 2001 as the original 4.4-acre site was expanded to 15 acres.  The 2001 grant will also help fund structured parking and transit/pedestrian connections.","Multifamily housing , retail",Excelsior and Grand,N/A,Closed,," $	1,200,000.00 "," $	1,200,000.00 ",,NE Quad of Hwy 100 & Excelsior Blvd. - St. Louis Park,St. Louis Park,Hennepin,6,46B,12/1/98,,12/31/02,12/31/02,,,,3/27/01,,,,,,1998,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14028B,SG1999-048b,Park Commons Redevelopment - II (fka Excelsior and Grand),City of St. Louis Park,0000004465A1,"Redevelop a 4.4-acre site (currently a vacant lot and 3 buildings) to include a 40,000 square foot town green with transit stop and pedestrian/bicycle connections to Wolfe Park; multi-story, mixed-use buildings with 186,000 square feet of leasable space; 92 new mixed-income residential units, and shared structured parking.  The housing is planned to include 10 live-work units and 18 affordable apartments.  The 1998 grant will fund a portion of shared structured parking and transit hub improvements.  An additional $500,000 for structured parking and pedestrian improvements was awarded for this project as a contract amendment in January 2001 as the original 4.4-acre site was expanded to 15 acres.  The 2001 grant will also help fund structured parking and transit/pedestrian connections.",Multifamily housing  retail,Excelsior and Grand,N/A,Closed,," $	500,000.00 "," $	500,000.00 ",,NE Quad of Hwy 100 & Excelsior Blvd. - St. Louis Park,St. Louis Park,Hennepin,6,46B,1/17/01,,,12/31/02,,,,3/16/01,,,,,,2000,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14028C,SG1999-048c,Park Commons Redevelopment - III (fka Excelsior and Grand),City of St. Louis Park,0000004465A1,"Redevelop a 4.4-acre site (currently a vacant lot and 3 buildings) to include a 40,000 square foot town green with transit stop and pedestrian/bicycle connections to Wolfe Park; multi-story, mixed-use buildings with 186,000 square  feet of leasable space; 92 new mixed-income residential units, and shared structured parking.  The housing is planned to include 10 live-work units and 18 affordable apartments.  The 1998 grant will fund a portion of shared structured parking and transit hub improvements.  An additional $500,000 for structured parking and pedestrian improvements was awarded for this project as a contract amendment in January 2001 as the original 4.4-acre site was expanded to 15 acres.  The 2001 grant will also help fund structured parking and transit/pedestrian connections.",Multifamily housing,Excelsior and Grand,N/A,Closed,," $	1,100,000.00 "," $	1,100,000.00 ",,NE Quad of Hwy 100 & Excelsior Blvd. - St. Louis Park,St. Louis Park,Hennepin,6,46B,7/25/01,,12/31/02,12/31/02,,,,3/27/01,,,,,,2001,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14041,SG1999-177,Louisiana Court,City of St. Louis Park,0000004465A1,"Redevelop and reconfigure sixteen 1960s-era 2-story walk-up apartment buildings, rehabilitate 122 rental apartments, including 12 Hollman units, affordable at 50 percent of median income. This grant will be used to create pedestrian paths and park access, reorganize entries and parking, create clear access to a park, construct bus shelters and signage, acquire and renovate 11 buildings, and assist with credit enhancement and debt service. The city will work with Metro Transit to determine the appropriate location of one or more Metro Transit shelters. (The project received $970,000 from LCDA funds and $30,000 from Transit for Livable Communities Demonstration Program funds for a total award of $1,000,000.)",,Louisiana Court,N/A,Closed,," $	970,000.00 "," $	970,000.00 ",,Louisana Ave. 28th St. to Cedar Lake Road - St. Louis Park,St. Louis Park,Hennepin,6,46A,12/1/99,,12/31/01,,,,,4/10/00,,,,,,1999,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14849,SG2006-169,Hoigaard Village,City of St. Louis Park,0000004465A1,"The Hoigaard Village development includes 374 new housing units featuring private underground parking and 25,000 square feet of retail.  The project is intended to serve as a catalyst for neighborhood redevelopment. Grant funds will be used for: construction of a neighborhood stormwater pond that will serve a 48.6 acre area and enable the redevelopment of an additional 30 acres without the need for major stormwater structures on other properties; demolition of the obsolete pedestrian elements currently found on West 36th Street, including jersey barriers, dilapidated concrete structures, and structures built of railroad ties; and construction of permanent public pedestrian improvements (sidewalks, street lighting, benches, permanent bike racks). The first phase of these improvements includes new sidewalks and bicycle access to connect the Hoigaard Village project to the surrounding community in both directions. The second phase includes new lighting, benches and bike racks.",Retail and multifamily housing,,N/A,Closed,2006-320," $	1,505,184.00 "," $	1,331,758.87 ",,"NW Corner of 36th St W & TH 100, St. Louis Park",St. Louis Park,Hennepin,6,46B,12/13/06,,12/31/08,12/31/10,4/29/10,5/27/10,6/14/10,3/15/07,6/21/10,,,,,2006,07002418,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14090,SG2002-156,North End Redevelopment Project,City of West St. Paul,0000002999A1,"This project is phased redevelopment of four blocks fronting on Robert Street by a partnership of the City of West St. Paul, Dakota County CDA, and the Cornerstone Group.  This project will provide a model for mixed-use redevelopment for the rest of the corridor, increase affordable and market rate housing options near transit and employment opportunities, create a safe pedestrian environment, and provide an identity and gateway statement for the neighborhood and community.  Grant funds will assist with acquisition and demolition.",Multifamily housing,,N/A,Closed,," $	1,000,000.00 "," $	1,000,000.00 ",,South Robert St. between Anapolis and Bernard - West St. Paul,West St. Paul,Dakota,13,52A,11/13/02,,12/31/04,,,,,3/31/03,,,,,,2002,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14869,SG2008-120,BoatWorks Commons (fka Marina Village & Boat Works Square),City of White Bear Lake,0000021011A1,"The City proposes to develop, own and operate a mixed-use 11,000 square foot building, parking ramp, surface parking, and plaza on the site of the former Johnson Boat Works site on the west shore of White Bear Lake. The project area is approximately 1.58 acres and currently consists primarily of warehouse type structures. Two new buildings will replace the existing concrete block, frame and pole barn type structures. The new development will feature a 5,000 square-foot, 125-seat full service restaurant, along with an additional 2,000 square feet of retail or commercial in a 7,000 square foot lakeside structure. The second building will feature a possible marina ship's store, leased offices, and a public assembly space along with a possible nautical museum. This two-story structure will have a total of 11,000 square feet with 5,500 square feet per floor. In addition to the ship's store, the first floor will contain a 4,000 square foot multi-purpose public gathering space for banquets, receptions, and other special occasions. Public restrooms will be provided. The second floor will house the possible museum along with 3,500 square foot. of first class leased office space. A central public plaza area of 9,000 square feet is also planned. The plaza will commemorate the Marina/Triangle district's rich sailing heritage through sculpture, a water feature and special paving details. Parking for all the various uses will be provided in a 123-stall two-level parking structure, along with additional surface parking. A third level green roof with patio space overlooking the lake would create a distinct amenity for the public while providing for significant storm water management. While the project contains both public and private uses, ownership of all the land may be retained by the city. The restaurant/retail building pad site would be offered as a ground lease with the developer or restaurant owner constructing the building.","11,000 SF building, parking ramp, surface parking, and plaza",Boat Works Commons,N/A,Closed,2008-270," $	1,385,036.00 "," $	1,385,036.00 ",,former Johnson Boat Works site between Hwy 61 and White Bear Lake,White Bear Lake,Ramsey,11,38B,12/10/08,,12/31/10,2/28/14,11/18/13,12/11/13,,,,,,,,2008,09001160,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,16004,SG2011-142,Views at City Walk Apartments,City of Woodbury,0000021013A1,"City Walk Apartments target households with disabilities and with incomes below 30% (12 units) and below 50% (33 units) of area median income. Development will occur on an undeveloped residential parcel within City Walk, a planned community already home to more than 500 units of market rate housing as well as retail, commercial, education and recreation uses. LCDA funds will be used for stormwater management.",45 affordable units targeted at households with disabilities,,N/A,Closed,2011-347," $	78,000.00 "," $	78,000.00 ",,"10257 City Walk Drive, Woodbury",Woodbury,Washington,12,53B,12/14/11,,12/31/14,,10/19/12,10/30/12,11/6/12,11/19/12,11/19/12,,,,,2011,12001538,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,16013,SG2011-151,Urban Village Connectivity,City of Woodbury,0000021013A1,"The Project will serve as a retail/service center for southern Woodbury: a mixture of community-scale retail, service and office, higher density residential and public gathering spaces with the potential for a future park and ride or other transit facilities. It will build 23 senior rental units affordable at 60% of Area Median Income (AMI), 12 at 80% AMI, and 190 market rate units, along with 175 market rate family townhomes. The project also includes 70,000 square feet of commercial space, 100,000 square feet of retail, 25,000 square feet of restaurant, and 25,000 square feet of office space, LCDA funds will be used for building a below-grade connection between the Urban Village and the nearby sports complex.","70,000 SF commercial, 100,000 SF retail, 25,000 office & 25,000 restaurant",,N/A,Closed,2011-347," $	860,572.00 "," $	530,536.07 ",,"Radio Drive & Bailey Road, Woodbury",Woodbury,Washington,12,53B,12/14/11,,12/31/14,,1/16/12,1/25/12,2/13/12,2/22/12,2/22/12,,,,,2011,12001543,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14965,SG2010-152,Valley Ridge Redevelopment,Dakota County CDA,0000002621A17,"The project is the redevelopment of the Valley Ridge Shopping Center, an aging and underutilized retail center located near the intersection of Burnsville Parkway and County Road 5 in the City of Burnsville. The Dakota County Community Development Agency (CDA) and Presbyterian Homes  will redevelop half of the site into an affordable senior housing campus. The development will include 80 units of independent affordable senior homes and 60 units of affordable assisted living units, 15-20 of which will have memory care. The two developments will be physically connected with common space and uses. The CDA will develop and own both senior buildings, and Presbyterian Homes will lease the 60-unit assisted living space from the CDA. This project will serve as a public-private partnership model in the development of affordable independent housing for seniors at 80% or below the Average Median Income (AMI) and affordable assisted senior housing for seniors below 50% AMI.",80 independent living senior rental housing units and 60 assisted living senior rental housing units,,N/A,Closed,2010-402," $	800,000.00 "," $	800,000.00 ",,1921 Burnsville Parkway in Burnsville,Burnsville,Dakota,15,56A,12/8/10,,12/31/12,,1/25/11,1/18/11,3/10/11,3/11/11,3/11/11,,,,,2010,11002135,01002,LCDA Development Historical Data,LCDA Development 
1450,242,09999,000,000,80008,L08-008,Lakeville Cedar Transit,Dakota County CDA,0000002621A17,"This loan application is for $1,000,000 for land acquisition of ten acres for one of two priority land acquisition sites for affordable housing adjacent to the Bus Rapid Transit (BRT) park and ride site along Cedar Avenue in Lakeville. The County's application indicated that at least 40% of the medium density housing would be affordable (approximately 50 units) at 60% of median income. [Awarded as LAAND, rolled into LCDA]",Affordable housing,,N/A,Closed,2008-269," $	1,000,000.00 ", $	-   ,,,Lakeville,Dakota,6,58A,11/12/08,,11/12/09,6/30/10,11/2/09,11/5/09,11/12/09,,11/12/09,,,,,2008,,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14034,SG1999-027,Humboldt Greenway,Hennepin County,0000028004A11,"(Grant to Hennepin County)  The Humboldt Greenway is a public infrastructure project that will retrofit an existing neighborhood with a new greenway amenity as a catalyst to private investment in housing redevelopment.  The project will redesign eight blocks of Humboldt Avenue with parkway-type elements, including landscaped medians and boulevards, new open space, a pedestrian mall, and an enhanced Shingle Creek.  In addition to development of the greenway amenities, a key objective is to remove structures exhibiting a blighting influence; specifically, small obsolete postwar houses and vacant commercial buildings.  Redevelopment objectives focus on creation of life-cycle housing, including move-up family housing and senior housing. This grant will assist with land acquisition and site assembly for townhouse sites.","Multifamily housing, senior housing",Humboldt Greenway,N/A,Closed,," $	675,000.00 "," $	675,000.00 ",,"Victory Memorial Dr to 53rd, Irving to Dupont Ave. - Minneapolis",Minneapolis,Hennepin,7,59A,12/1/98,,5/26/00,,,,,8/9/99,,,,,,1998,,01002,LCDA Development Historical Data,LCDA Development 
1450,242,09999,000,000,80009,L08-009,Washington County Strategic Land Acquisition Project,Washington County HRA,0000077316A1,"This loan application is for $1,964,000 for land acquisition at three locations in Washington County: land in the Headwaters PUD in Forest Lake, for a 36 unit multifamily rental tax credit building (100% affordable), for a price of $620,000; a site in Newport formerly used as an auto salvage yard, body shop and three residences, to be developed for home ownership and possibly rental units, for $904,000; and a yet-to-be determined site in Woodbury along the 494/94 corridor to be developed into rental units, for $440,000. [Awarded as LAAND; rolled into LCDA]",36-unit multifamily rental housing,Headwaters,N/A,Closed,2008-269," $	1,060,000.00 "," $	543,500.00 ",,,Forest Lake,Washington,12,39A,11/12/08,,11/12/09,12/31/10,,6/18/10,6/21/10,,,,,,,2008,9999999999999,01002,LCDA Development Historical Data,LCDA Development 
5821,242,09999,000,000,14865,SG2008-116,Oak Grove Dairy Redevelopment II,Carver County CDA,0000003026A7,"This second phase of the Oak Grove Dairy Redevelopment project will construct City Center, a mixed-use 77,644 sq. ft. building with fifty senior housing apartments on the upper floors, to be owned and operated by the Carver County CDA; a 9,696 sq. ft. Carver County library on the main street level; a 8,617 sq. ft. new Norwood Young America City Hall; a new Carver County sheriff's office; underground resident/sheriff surface and public parking areas; new sidewalks, curb and gutter. Reconstruction of Reform Street, located on the western border of the redevelopment site, will connect the City Center site with Highway 212 and provide better access. The Carver County Community Development Agency has been working with the City of Norwood Young America in a joint powers agreement to redevelop the former Oak Grove Dairy site in downtown NYA. The City of NYA was awarded LCDA funds in 2006 to acquire the 4.04 acre site and demolish it in partnership with the CCCDA. This first phase of the project, as well as demolition and cleanup of the site, has been completed.","Construction of NYA City Center w/50 senior rental housing units, a library, sheriff's office, underground parking, sidewalks, curb & gutter",Oak Grove Dairy,N/A,Closed,2008-270," $	708,153.00 "," $	683,563.97 ",,"123 Union Street, Norwood Young America",Norwood Young America,Carver,4,47A,12/10/08,,12/31/10,,12/15/08,1/9/08,2/13/06,2/13/09,3/6/09,,,,,2008,09001833,01002,LCDA Development Historical Data,LCDA Development 
1450,242,09999,000,000,80007,L08-007,Saint Paul Central Corridor LAAND Program,City of Saint Paul HRA,0000003222A32,"This loan application is for $2,000,000 for land acquisition for affordable housing near the Central Corridor Light Rail Transit future alignment along University Avenue. The City has two Acquisition Strategies. Acquire contiguous single-family parcels, creating opportunity for new development at greater density, within the Invest Saint Paul Target Area (an area generally bordered by I-94 on the South, Lexington Avenue on the West, Minnehaha Avenue on the North and Rice Street on the East). The application indicates a minimum of 30% of the development will be affordable. [Awarded as LAAND, rolled into LCDA]",Affordable housing,,N/A,Closed,2008-269," $	1,000,000.00 "," $	1,000,000.00 ",,University Ave,St. Paul,Ramsey,14,65A,11/12/08,,11/12/09,,,,,,9/30/09,,,,,2008,n/a,01002,LCDA Development Historical Data,LCDA Development 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
